actual,proposed
0.0,13.550570487976074
0.0,14.282758712768555
0.0,15.031545639038086
0.0,15.796297073364258
0.0,16.576398849487305
0.0,17.371257781982422
0.0,18.0460205078125
0.0,18.6948299407959
0.0,19.184398651123047
0.0,19.610374450683594
0.0,20.01996612548828
0.0,20.41380500793457
0.0,20.83725929260254
0.0,21.065372467041016
0.0,21.195188522338867
0.0,21.27524757385254
0.0,21.39699363708496
0.0,21.558818817138672
0.0,21.803943634033203
0.0,22.084402084350586
0.0,22.398839950561523
0.0,22.745946884155273
0.0,23.079702377319336
0.0,23.400623321533203
0.0,23.66443634033203
0.0,23.962865829467773
0.0,24.294580459594727
0.0,24.61353874206543
0.0,24.92022705078125
0.0,25.170358657836914
0.0,25.366104125976562
0.0,25.599084854125977
0.0,25.77834129333496
0.0,25.95070457458496
0.0,26.16120147705078
0.0,26.363601684570312
0.0,26.558218002319336
0.0,26.655820846557617
0.0,26.66014289855957
0.0,26.619539260864258
0.0,26.490970611572266
0.0,26.367347717285156
0.0,26.293241500854492
0.0,26.221986770629883
0.0,26.108707427978516
0.0,26.0445499420166
0.0,25.938095092773438
0.0,25.74620819091797
0.0,25.516939163208008
0.0,25.20696449279785
0.0,24.774620056152344
0.0,24.31414222717285
0.0,23.826610565185547
0.0,23.31307029724121
0.0,22.774518966674805
0.0,22.25667953491211
0.0,21.7139949798584
0.0,21.23694610595703
0.0,20.823007583618164
0.0,20.290700912475586
0.0,19.734102249145508
0.0,19.109390258789062
0.0,18.374412536621094
0.0,17.57817840576172
0.0,16.767803192138672
0.0,15.94383716583252
0.0,15.106799125671387
0.0,14.30195426940918
0.0,13.52806568145752
0.0,12.649650573730469
0.0,11.715497970581055
0.0,10.81727409362793
0.0,10.043120384216309
0.0,9.38826847076416
0.0,8.758604049682617
0.0,8.287444114685059
0.0,7.834405422210693
0.0,7.4435553550720215
0.0,7.022974014282227
0.0,6.6185688972473145
0.0,6.22971773147583
0.0,5.855822563171387
0.0,5.4515485763549805
0.0,4.973296165466309
0.0,4.468674182891846
0.0,3.983461380004883
0.0,3.5169103145599365
0.0,3.0235397815704346
0.0,2.4596219062805176
0.0,1.9173933267593384
0.0,1.3960195779800415
0.0,0.9842219352722168
0.0,0.5434991121292114
0.0,0.11972719430923462
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.18019545078277588
0.0,1.381865382194519
0.0,2.5373172760009766
0.0,3.6930923461914062
0.0,4.759650707244873
0.0,5.785187721252441
0.0,6.816044807434082
0.0,7.807253360748291
0.0,8.715575218200684
0.0,9.544197082519531
0.0,10.206659317016602
0.0,10.754118919372559
0.0,11.325284957885742
0.0,11.874484062194824
0.0,12.492082595825195
0.0,13.130691528320312
0.0,13.655211448669434
0.0,14.114797592163086
0.0,14.467180252075195
0.0,14.761245727539062
0.0,14.954474449157715
0.0,15.095511436462402
0.0,15.141596794128418
0.0,15.141146659851074
0.0,15.09595012664795
0.0,15.00772762298584
0.0,14.967662811279297
0.0,14.839611053466797
0.0,14.671724319458008
0.0,14.555055618286133
0.0,14.398114204406738
0.0,14.202445030212402
0.0,13.924774169921875
0.0,13.657783508300781
0.0,13.311534881591797
0.0,12.844316482543945
0.0,12.26077651977539
0.0,11.61015796661377
0.0,10.939799308776855
0.0,10.205697059631348
0.0,9.455065727233887
0.0,8.688541412353516
0.0,7.906738758087158
0.0,7.065478324890137
0.0,6.07751989364624
0.0,5.038036823272705
0.0,3.9490067958831787
0.0,2.8570988178253174
0.0,1.6729004383087158
0.0,0.44472116231918335
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.9614719152450562
0.0,2.0435657501220703
0.0,3.084040403366089
0.0,4.039733409881592
0.0,5.003432273864746
0.0,5.930066108703613
0.0,6.8210601806640625
0.0,7.633021354675293
0.0,8.413753509521484
0.0,9.119693756103516
0.0,9.708959579467773
0.0,10.23079776763916
0.0,10.687801361083984
0.0,11.171991348266602
0.0,11.637558937072754
0.0,12.085220336914062
0.0,12.470900535583496
0.0,12.796982765197754
0.0,13.065759658813477
0.0,13.324199676513672
0.0,13.527939796447754
0.0,13.67908000946045
0.0,13.779643058776855
0.0,13.831575393676758
0.0,13.791982650756836
0.0,13.709150314331055
0.0,13.58474349975586
0.0,13.509881019592285
0.0,13.437897682189941
0.0,13.32392406463623
0.0,13.214333534240723
0.0,13.064194679260254
0.0,12.919830322265625
0.0,12.69149112701416
0.0,12.382407188415527
0.0,11.995687484741211
0.0,11.579078674316406
0.0,11.08896541595459
0.0,10.528176307678223
0.0,9.899433135986328
0.0,9.205344200134277
0.0,8.448424339294434
0.0,7.675857067108154
0.0,6.84347677230835
0.0,5.95358419418335
0.0,5.0083909034729
0.0,4.01002836227417
0.0,2.9605369567871094
0.0,1.9066470861434937
0.0,0.8485278487205505
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.3910120725631714
0.0,1.495046615600586
0.0,2.601381778717041
0.0,3.7099292278289795
0.0,4.820603847503662
0.0,5.97808313369751
0.0,7.135807991027832
0.0,8.293767929077148
0.0,9.407191276550293
0.0,10.477790832519531
0.0,11.507213592529297
0.0,12.497042655944824
0.0,13.44880199432373
0.0,14.40871810913086
0.0,15.331714630126953
0.0,16.21921157836914
0.0,17.072572708129883
0.0,17.89311408996582
0.0,18.637331008911133
0.0,19.35292625427246
0.0,20.040996551513672
0.0,20.657840728759766
0.0,21.250959396362305
0.0,21.91079330444336
0.0,22.634775161743164
0.0,23.37567138671875
0.0,24.17759895324707
0.0,25.038209915161133
0.0,25.865720748901367
0.0,26.57187843322754
0.0,27.161346435546875
0.0,27.728145599365234
0.0,28.228382110595703
0.0,28.66461753845215
0.0,29.084074020385742
0.0,29.4426326751709
386.4859619140625,29.787403106689453
383.075439453125,123.60318756103516
383.075439453125,123.87718200683594
386.4859313964844,124.14064025878906
389.89642333984375,124.43872833251953
386.4859313964844,124.77011108398438
383.075439453125,125.04399108886719
372.8439636230469,125.26256561279297
355.79180908203125,125.33844757080078
355.79180908203125,125.1875991821289
325.0979919433594,124.81874084472656
311.4560241699219,124.2850112915039
297.8143310546875,123.59275817871094
294.40386962890625,122.74808502197266
294.40386962890625,121.89112854003906
287.5828857421875,120.97760772705078
280.7621765136719,120.00969696044922
253.4785614013672,118.89996337890625
246.65757751464844,117.65386199951172
236.42640686035156,116.36615753173828
236.42640686035156,114.99369049072266
222.78443908691406,113.49496459960938
215.9637451171875,111.96434783935547
188.6801300048828,110.31355285644531
0.0,108.54720306396484
0.0,106.71449279785156
0.0,104.86275482177734
0.0,102.9031753540039
0.0,100.79515838623047
0.0,98.58916473388672
497.1041259765625,96.2889633178711
483.46246337890625,224.75440979003906
469.8207702636719,222.2765350341797
456.1788024902344,219.71490478515625
439.1266784667969,217.02796936035156
422.07452392578125,214.2205810546875
411.8430480957031,211.3868865966797
401.6118469238281,208.5278778076172
387.96990966796875,205.5997772216797
374.3282470703125,202.60525512695312
360.68658447265625,199.54684448242188
347.04461669921875,196.42701721191406
329.9924621582031,193.203369140625
309.5298156738281,189.8351287841797
295.88787841796875,186.41738891601562
282.2462158203125,182.95204162597656
268.60455322265625,179.44093322753906
251.55238342285156,175.84104919433594
234.4999542236328,172.1558074951172
217.4477996826172,168.38848876953125
196.98516845703125,164.49749755859375
0.0,160.48756408691406
0.0,156.36329650878906
0.0,152.17384338378906
0.0,147.92169189453125
469.27899169921875,143.60928344726562
452.226806640625,263.58465576171875
431.7641906738281,259.1138000488281
418.1225280761719,254.6358642578125
407.89105224609375,250.19586181640625
397.6597595214844,245.79232788085938
387.4284362792969,241.4238739013672
380.6074523925781,237.1339111328125
366.9657897949219,232.8299102783203
353.323974609375,228.5123748779297
336.2718200683594,224.13710021972656
319.2195129394531,219.70628356933594
302.1673889160156,215.22207641601562
285.1150817871094,210.68650817871094
271.4732971191406,206.14634704589844
251.0106658935547,201.51222229003906
230.5480194091797,196.78775024414062
210.08538818359375,191.97642517089844
189.6227569580078,187.08155822753906
0.0,182.10638427734375
0.0,177.0987548828125
0.0,172.1046600341797
0.0,167.03408813476562
0.0,161.93470764160156
0.0,156.80764770507812
0.0,151.69873046875
0.0,146.6520233154297
0.0,141.66513061523438
0.0,136.64622497558594
0.0,131.64129638671875
0.0,126.64981842041016
0.0,121.71603393554688
0.0,116.88248443603516
0.0,112.10054779052734
0.0,107.36824798583984
309.53497314453125,102.72843170166016
302.7139892578125,217.0754852294922
295.8931579589844,212.610107421875
289.07232666015625,208.22694396972656
289.07232666015625,204.0123748779297
289.07232666015625,199.95989990234375
285.66180419921875,196.01852416992188
285.66180419921875,192.22872924804688
278.84100341796875,188.49517822265625
272.02001953125,184.81570434570312
268.6095275878906,181.27774047851562
265.1991882324219,177.7863311767578
254.96786499023438,174.294921875
244.73655700683594,170.80349731445312
237.91558837890625,167.35684204101562
231.09475708007812,163.95321655273438
227.68426513671875,160.6357421875
224.27392578125,157.40110778808594
220.86343383789062,154.24610900878906
214.04246520996094,151.12294006347656
200.40081787109375,147.94082641601562
196.9903106689453,144.8363494873047
0.0,141.67221069335938
0.0,138.54025268554688
0.0,135.48399353027344
0.0,132.4557647705078
0.0,129.49923706054688
0.0,126.61164855957031
0.0,123.70084381103516
0.0,120.81246185302734
489.8236083984375,117.90087890625
483.0027770996094,237.0561065673828
472.77130126953125,234.14381408691406
469.3609619140625,231.29876708984375
459.129638671875,228.42886352539062
455.71917724609375,225.62457275390625
452.30865478515625,222.88339233398438
445.4878234863281,220.15809631347656
435.25653076171875,217.40333557128906
428.4356994628906,214.66500854492188
418.2042541503906,211.897705078125
411.3834228515625,209.14732360839844
404.56256103515625,206.41319274902344
397.7416076660156,203.69468688964844
390.9207763671875,200.9912109375
380.6894836425781,198.2574462890625
373.86865234375,195.53927612304688
363.6371765136719,192.7913818359375
356.81634521484375,190.05963134765625
349.99554443359375,187.34344482421875
343.174560546875,184.64218139648438
339.76422119140625,182.00006103515625
336.3537292480469,179.414794921875
329.53289794921875,176.8394317626953
322.7119445800781,174.2736053466797
315.89111328125,171.71693420410156
305.6597900390625,169.12429809570312
298.83880615234375,166.5418701171875
288.6075134277344,163.92445373535156
278.3761901855469,161.2734375
268.1448974609375,158.590087890625
257.91357421875,155.8756561279297
251.09275817871094,153.1761016845703
240.8614501953125,150.4460906982422
234.0404815673828,147.73155212402344
593.9955444335938,145.07664489746094
587.174560546875,266.5249328613281
580.3536987304688,263.8912658691406
570.1224365234375,261.224609375
559.89111328125,258.5262451171875
553.0701293945312,255.93165588378906
546.249267578125,253.2578125
539.428466796875,250.68679809570312
529.197021484375,248.12515258789062
512.1448974609375,245.52772521972656
491.6822814941406,242.806396484375
467.8091735839844,239.92115783691406
450.75701904296875,236.8335418701172
437.115234375,233.64088439941406
416.6526184082031,230.39195251464844
396.1900329589844,226.99940490722656
372.3169250488281,223.46876525878906
355.2646484375,219.7605743408203
341.62298583984375,215.97119140625
331.3916931152344,212.1485137939453
314.33941650390625,208.33856201171875
304.10809326171875,204.45132446289062
290.46630859375,200.57931518554688
273.4141845703125,196.67718505859375
259.77239990234375,192.70130920410156
246.1306915283203,188.69931030273438
232.48890686035156,184.67218017578125
222.25759887695312,180.62088012695312
208.61581420898438,176.59112548828125
198.38450622558594,172.53729248046875
191.56369018554688,168.50509643554688
